0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
0.013,14.003,0.204,17.686,5.384,5.565,6.068,11.549,3.392,5.915,7.901,6.221,4.09,2.972,4.92,1.581,4.647,1.576,5.56,2.891,3.615,1.798,3.377,1.88,2.748,0.886,0.461,0.722,0.0,0.0,0.018,14.714,0.247,19.468,6.201,6.942,7.67,14.356,3.688,7.153,9.098,7.215,5.126,3.704,5.946,1.671,6.148,1.753,7.11,3.368,4.172,2.237,3.74,2.44,2.901,0.887,0.485,0.842,0.0,0.0,0.008,13.147,0.152,15.43,4.591,4.2,4.555,9.073,2.966,4.789,6.643,5.143,3.022,2.33,3.942,1.487,3.113,1.399,4.152,2.341,2.976,1.341,2.86,1.414,2.527,0.886,0.426,0.548,0.0,0.0,0.018,14.693,0.246,19.41,6.183,6.908,7.636,14.288,3.677,7.13,9.071,7.186,5.103,3.688,5.921,1.669,6.099,1.748,7.073,3.352,4.157,2.226,3.726,2.427,2.895,0.887,0.484,0.837,0.0,0.0,0.004,12.59,0.122,14.057,3.993,3.235,3.402,7.538,2.729,3.887,5.699,4.484,2.206,1.935,3.286,1.43,2.31,1.277,3.232,2.034,2.536,1.009,2.582,1.118,2.405,0.886,0.406,0.452,0.0,0.0,0.018,14.926,0.266,20.23,6.16,7.011,7.485,14.323,3.899,6.894,9.087,7.496,5.078,3.646,5.958,1.688,6.728,1.772,7.095,3.565,4.268,2.256,4.016,2.405,3.014,0.887,0.504,0.931,0.0,0.0,0.164,49.713,2.301,73.136,34.773,50.113,59.954,129.984,11.218,47.999,42.399,42.942,23.703,25.33,40.216,3.935,57.541,13.01,58.044,26.164,20.1,30.218,18.641,27.563,26.536,3.556,1.698,2.167,0.001,0.0
0.013,17.047,0.024,21.185,5.451,5.082,3.979,9.78,5.656,5.497,6.567,4.856,8.954,3.192,6.048,7.125,6.166,5.465,3.882,6.921,2.385,3.866,5.235,4.064,3.258,2.199,4.974,2.137,2.581,3.508,0.017,18.093,0.029,22.594,5.978,6.079,4.058,11.187,6.357,6.294,7.217,5.89,9.85,3.291,6.893,8.429,6.75,5.902,4.013,8.18,2.713,4.019,6.353,4.46,3.322,2.501,5.538,2.203,2.793,3.836,0.009,15.648,0.018,19.369,4.735,3.957,3.885,8.233,4.844,4.741,5.826,3.977,8.093,3.106,5.198,5.812,5.794,5.089,3.699,5.589,2.097,3.695,4.064,3.624,3.203,1.926,4.177,2.051,2.272,3.227,0.017,18.057,0.029,22.548,5.959,6.053,4.056,11.148,6.338,6.28,7.2,5.871,9.832,3.29,6.876,8.394,6.74,5.896,4.008,8.145,2.706,4.015,6.323,4.45,3.321,2.496,5.517,2.201,2.785,3.831,0.006,14.815,0.014,18.27,4.321,3.177,3.822,7.223,4.289,4.114,5.314,3.28,7.391,3.028,4.532,4.969,5.559,4.747,3.598,4.765,1.872,3.574,3.278,3.311,3.154,1.689,3.727,2.003,2.102,2.97,0.015,18.645,0.031,23.233,6.284,6.232,4.077,11.522,6.492,6.134,7.321,5.649,9.694,3.256,6.813,8.613,6.516,5.742,4.102,8.417,2.648,4.036,6.543,4.501,3.3,2.418,5.916,2.241,2.952,3.715,0.148,79.946,0.367,145.272,36.009,66.774,11.3,109.659,54.492,41.295,70.065,73.943,58.89,14.994,59.864,67.643,81.072,41.858,29.881,76.773,22.017,13.507,57.627,33.628,19.05,11.911,34.353,12.095,8.706,14.924
0.02,13.73,0.028,25.86,4.553,5.316,5.978,4.244,12.175,5.298,8.134,7.439,4.136,5.242,3.75,5.718,10.22,7.096,7.01,4.724,7.332,6.53,6.306,5.346,5.109,5.299,1.411,5.115,0.916,2.334,0.029,14.713,0.047,31.21,5.574,8.27,9.523,5.498,14.322,9.308,11.012,11.295,5.661,7.013,4.058,6.308,13.345,8.999,9.175,5.621,8.665,8.003,7.634,6.125,7.616,7.073,1.652,6.483,1.071,2.975,0.014,12.635,0.017,23.209,3.667,4.482,5.389,3.813,10.005,4.885,7.267,6.213,2.985,4.631,3.386,5.07,8.976,5.543,6.684,3.882,5.973,5.28,5.07,4.74,4.403,4.228,1.202,3.896,0.787,1.707,0.029,14.66,0.046,28.444,5.455,6.652,7.089,4.817,14.275,6.266,9.13,8.982,5.498,5.965,4.049,6.294,11.935,8.961,7.568,5.592,8.609,7.905,7.602,6.068,6.108,6.468,1.649,6.456,1.067,2.963,0.008,11.888,0.01,21.914,2.976,4.228,5.292,3.59,8.32,5.265,6.676,5.456,2.31,4.376,3.142,4.606,8.395,4.438,6.81,3.194,4.96,4.437,4.23,4.215,3.892,3.358,1.014,3.012,0.698,1.203,0.027,14.854,0.039,28.842,5.333,6.204,6.503,4.661,14.148,6.001,8.987,8.741,5.403,5.913,4.132,6.358,11.529,8.586,7.482,5.443,8.614,7.754,7.676,5.811,5.778,6.21,1.567,6.254,1.052,2.882,0.254,70.118,1.151,193.862,58.05,89.566,32.931,35.766,91.598,53.039,70.19,52.938,90.384,35.282,17.772,38.176,117.919,76.276,54.101,31.449,58.466,49.973,66.938,42.563,57.839,58.99,10.934,68.375,5.825,37.46
0.011,9.562,0.411,14.258,2.958,4.146,2.417,2.55,5.203,2.266,1.925,2.025,6.357,1.254,2.761,3.085,0.652,2.305,0.279,0.038,2.099,0.034,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,10.239,2.624,15.816,6.745,5.01,3.39,5.926,6.244,3.36,2.003,6.792,20.417,1.833,3.524,7.482,0.868,3.122,0.469,0.05,2.746,0.045,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,8.754,0.512,12.43,2.477,3.384,2.279,2.086,4.2,1.991,1.857,1.46,6.625,0.755,2.174,3.023,0.466,1.907,0.155,0.027,1.513,0.024,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,10.217,0.495,15.772,3.603,4.996,2.639,3.125,6.146,2.623,2.002,2.831,7.189,1.818,3.512,3.415,0.865,2.702,0.466,0.05,2.735,0.045,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,8.265,0.678,11.221,2.242,2.713,2.181,1.799,3.451,1.741,1.796,1.154,7.278,0.463,1.698,3.184,0.296,1.696,0.072,0.017,1.005,0.016,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,10.517,0.441,16.189,3.613,4.738,2.556,3.141,6.155,2.496,1.977,2.921,6.86,1.848,3.24,3.43,0.788,2.803,0.393,0.045,2.563,0.041,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,45.152,2.915,92.856,13.577,43.166,15.337,34.651,40.677,31.314,7.249,33.624,37.671,14.037,31.813,10.236,5.296,5.202,1.954,0.26,13.183,0.239,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.477,1.431,13.572,4.717,6.879,5.759,8.606,10.643,7.076,9.32,8.199,3.834,5.108,4.691,3.483,10.155,4.616,8.313,2.375,2.018,1.689,1.759,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.627,1.811,15.964,6.695,9.021,7.53,13.033,14.743,8.246,14.622,12.08,6.083,6.524,5.731,4.706,15.187,6.619,14.153,3.386,3.246,3.689,2.341,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.452,1.19,11.33,3.142,5.219,4.455,6.48,8.359,6.036,6.731,5.455,3.279,4.258,3.972,2.589,7.951,4.303,6.127,1.653,1.339,1.67,1.203,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.538,1.693,15.788,6.443,8.76,7.135,10.841,12.748,8.087,12.261,11.523,4.472,6.072,5.394,4.549,13.3,5.187,11.55,3.231,3.026,2.1,2.295,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.664,1.075,9.723,2.298,4.301,3.431,5.364,7.221,5.391,5.498,3.753,3.197,3.625,3.503,1.944,6.361,4.365,4.551,1.009,0.835,1.994,0.861,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.587,1.818,15.961,7.134,9.355,7.199,11.626,13.643,8.611,13.479,12.568,4.678,6.128,5.676,4.703,13.191,5.047,10.969,3.271,2.894,1.93,2.464,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.003,48.262,15.124,117.956,70.199,71.862,42.738,85.51,75.817,56.032,116.49,128.435,35.872,63.34,51.984,33.27,133.631,20.151,106.463,20.983,25.836,12.306,10.086,0.281,0.0,0.0,0.0,0.0,0.0,0.0
0.017,11.978,0.023,20.172,1.308,4.124,5.146,5.888,9.091,2.247,3.943,6.932,9.355,2.801,3.073,3.339,3.301,4.406,2.942,4.959,3.489,2.959,5.072,2.438,2.353,2.262,2.008,1.012,1.284,1.388,0.024,12.765,0.041,21.967,1.437,5.08,7.019,7.962,11.351,2.927,4.912,8.968,12.343,3.445,3.973,4.137,3.848,5.683,3.1,6.647,4.01,3.233,6.978,2.504,3.399,2.588,2.509,1.938,1.562,2.149,0.011,10.952,0.012,18.076,1.152,3.324,3.698,4.336,7.023,1.711,3.078,5.243,6.826,2.206,2.465,2.455,2.738,3.496,2.712,3.662,2.986,2.71,3.873,2.343,1.631,1.885,1.478,0.491,0.956,0.895,0.024,12.718,0.041,21.836,1.427,4.986,6.755,7.75,11.274,2.862,4.861,8.808,12.215,3.434,3.795,4.112,3.836,5.515,3.094,6.398,3.995,3.228,6.695,2.501,3.244,2.579,2.498,1.775,1.554,2.075,0.006,10.386,0.005,16.751,1.056,2.67,2.55,3.447,5.287,1.313,2.37,4.191,5.044,1.713,1.964,1.964,2.308,2.662,2.585,2.665,2.705,2.495,2.892,2.29,0.971,1.627,1.083,0.189,0.737,0.511,0.023,13.291,0.034,22.663,1.497,5.0,7.041,8.033,10.898,2.906,4.771,9.101,11.992,3.304,4.019,4.408,3.823,5.435,3.218,6.772,4.101,3.158,6.656,2.553,3.221,2.653,2.509,1.972,1.626,1.934,0.211,82.248,1.133,152.925,15.175,66.284,71.718,126.135,108.017,29.749,69.249,88.589,225.857,39.086,34.231,64.485,39.324,70.765,11.762,61.015,43.752,40.374,102.433,24.467,45.298,18.835,31.596,28.175,12.106,49.674
0.012,10.245,0.245,18.355,6.165,4.676,2.478,7.241,10.051,6.135,6.687,9.778,4.265,7.149,5.613,4.684,5.175,2.416,7.829,4.742,4.435,3.199,2.16,3.59,0.145,1.253,2.702,1.983,1.041,0.72,0.016,10.864,0.278,20.064,7.444,5.799,3.019,8.664,12.227,6.555,8.27,11.423,4.821,8.656,6.153,5.389,5.87,2.845,8.761,5.783,5.867,3.468,2.371,4.131,0.187,1.253,3.041,2.316,1.373,0.72,0.008,9.428,0.198,16.2,4.961,3.654,1.87,5.789,7.901,5.749,5.247,8.099,3.762,5.692,4.996,3.857,4.542,1.994,6.791,3.538,3.014,2.854,1.855,2.833,0.111,1.253,2.225,1.697,0.756,0.72,0.016,10.843,0.277,20.005,7.421,5.77,3.006,8.626,12.171,6.547,8.227,11.382,4.806,8.621,6.138,5.364,5.858,2.832,8.737,5.748,5.827,3.459,2.362,4.111,0.186,1.253,3.029,2.311,1.368,0.72,0.005,8.954,0.172,14.972,3.961,3.054,1.443,4.846,6.494,5.432,4.436,6.954,3.476,4.659,4.569,3.434,3.997,1.757,6.055,2.897,2.146,2.64,1.687,2.402,0.092,1.253,1.955,1.436,0.495,0.72,0.014,11.208,0.301,20.979,7.179,5.883,3.088,8.819,12.377,6.476,8.45,11.524,4.871,8.616,6.24,5.771,5.682,2.93,8.865,6.274,6.133,3.583,2.527,4.482,0.187,1.253,3.266,2.194,1.25,0.72,0.136,69.614,2.158,158.42,95.144,60.546,31.967,110.851,116.852,60.523,106.794,83.022,39.289,128.423,43.562,41.999,68.457,24.444,85.92,51.124,65.586,37.137,14.232,31.381,1.255,7.961,29.289,29.713,14.654,11.512
0.027,13.911,0.046,26.733,4.56,8.273,2.831,8.848,9.071,7.841,9.918,10.552,11.109,6.792,8.539,6.832,2.149,5.559,8.762,8.447,5.302,3.807,4.061,2.959,1.995,4.847,0.61,3.488,1.965,0.337,0.039,14.489,0.081,28.659,5.515,10.644,3.669,9.377,11.028,10.297,11.086,12.055,13.614,8.202,10.369,7.564,2.771,6.236,9.921,10.228,6.008,4.321,4.874,3.89,2.475,6.127,0.762,4.559,2.458,0.449,0.017,13.091,0.024,24.178,3.663,6.338,1.952,8.343,7.201,5.649,8.68,8.953,9.13,5.44,6.699,6.128,1.607,4.953,7.618,6.928,4.676,3.266,3.376,2.266,1.58,3.668,0.511,2.506,1.447,0.241,0.039,14.466,0.081,28.593,5.494,10.599,3.642,9.364,10.991,10.242,11.059,12.015,13.567,8.168,10.327,7.547,2.755,6.224,9.895,10.194,5.997,4.31,4.862,3.875,2.466,6.098,0.759,4.54,2.447,0.448,0.01,12.649,0.01,22.682,2.979,4.908,1.459,8.023,5.663,4.165,7.759,7.922,7.73,4.521,5.354,5.662,1.3,4.447,6.766,5.784,4.123,2.861,2.775,1.739,1.244,2.837,0.448,1.699,1.058,0.153,0.037,14.923,0.067,29.688,5.449,10.078,3.96,9.411,10.661,10.106,11.095,12.284,12.957,8.203,10.331,7.548,2.807,6.081,9.843,9.826,5.785,4.316,4.585,3.559,2.359,6.046,0.701,4.314,2.455,0.408,0.347,95.125,2.222,233.432,62.868,148.881,52.676,105.572,104.321,120.63,106.107,146.218,195.187,87.111,157.42,81.926,34.399,72.627,112.752,136.123,70.665,44.279,66.569,77.524,26.741,85.024,15.662,83.454,35.701,9.441
0.017,11.282,0.007,23.276,6.874,3.471,5.687,4.079,7.534,6.208,7.067,5.923,8.139,3.223,3.324,6.843,6.509,5.686,1.465,4.109,4.284,2.711,3.088,1.821,0.982,1.703,0.522,0.132,0.138,0.506,0.022,11.653,0.008,27.889,8.893,4.641,8.803,7.296,8.912,11.425,7.313,6.996,10.262,4.09,3.849,7.187,9.236,6.99,1.96,4.909,5.352,3.061,3.357,1.99,1.04,1.786,0.522,0.132,0.138,0.506,0.012,10.826,0.007,21.071,5.354,2.478,4.917,4.151,6.073,5.633,6.798,4.927,7.36,3.202,2.903,6.431,5.733,4.528,1.433,3.25,3.505,2.322,2.825,1.575,0.897,1.582,0.522,0.132,0.138,0.506,0.022,11.615,0.007,25.287,8.696,4.615,6.734,4.472,8.878,7.435,7.307,6.976,9.084,3.343,3.811,7.177,7.471,6.793,1.57,4.885,5.047,3.053,3.352,1.984,1.038,1.783,0.522,0.132,0.138,0.506,0.008,10.56,0.007,20.13,4.098,1.807,4.744,4.645,4.991,5.843,6.606,4.12,6.924,3.349,2.539,6.159,5.494,3.694,1.476,2.727,2.982,2.045,2.613,1.44,0.85,1.515,0.522,0.132,0.138,0.506,0.02,11.807,0.007,25.901,8.09,4.526,6.53,4.124,8.933,6.961,7.334,6.78,8.88,3.303,3.658,7.278,7.508,6.787,1.507,5.166,5.041,3.099,3.318,2.116,1.084,1.848,0.522,0.132,0.138,0.506,0.194,62.974,0.033,159.432,93.961,46.623,35.765,29.579,58.371,45.165,48.108,46.821,69.809,21.896,32.617,65.829,65.028,63.513,3.79,31.012,56.511,42.266,13.357,9.371,9.418,17.365,3.243,0.527,0.552,2.026
0.013,14.15,0.004,21.792,5.372,1.439,1.865,3.856,8.118,3.044,3.77,4.199,2.861,4.81,2.323,1.875,3.216,1.364,0.571,1.777,0.417,1.0,1.84,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.018,15.112,0.006,23.512,6.643,1.934,2.167,4.333,8.935,3.31,4.213,5.1,3.862,4.987,2.572,2.036,3.729,1.468,0.656,1.81,0.441,1.319,2.294,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.01,12.77,0.002,19.538,4.062,1.016,1.446,3.445,7.233,2.761,3.275,3.308,2.078,4.657,1.962,1.661,2.788,1.246,0.449,1.748,0.397,0.718,1.456,0.717,0.0,0.0,0.0,0.0,0.0,0.0,0.018,15.076,0.006,23.454,6.607,1.926,2.156,4.326,8.916,3.304,4.197,5.073,3.842,4.985,2.562,2.031,3.717,1.465,0.653,1.81,0.44,1.314,2.285,1.332,0.0,0.0,0.0,0.0,0.0,0.0,0.006,12.001,0.001,18.191,3.219,0.652,1.206,3.071,6.588,2.551,3.025,2.811,1.591,4.519,1.764,1.532,2.523,1.163,0.381,1.722,0.379,0.467,1.162,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.016,15.795,0.005,24.361,6.929,1.783,2.355,4.157,8.977,3.315,4.484,5.281,3.652,4.922,2.755,2.118,3.705,1.484,0.714,1.798,0.432,1.215,2.2,1.213,0.0,0.0,0.0,0.0,0.0,0.0,0.155,61.103,0.025,117.646,63.998,12.876,7.528,27.855,28.112,23.372,30.939,48.96,15.33,20.615,21.682,5.782,10.619,9.244,4.418,4.245,0.723,8.343,16.136,6.794,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19.259,0.01,25.316,5.142,7.384,4.006,9.048,7.351,6.083,4.517,7.101,5.914,6.649,4.743,4.105,1.377,2.779,1.314,4.713,5.898,1.847,2.561,0.444,0.154,1.553,0.006,3.925,0.0,0.232,0.0,24.351,0.026,28.639,6.066,9.666,5.618,11.445,7.974,7.01,4.738,7.953,6.593,8.186,6.496,5.493,1.42,3.4,2.029,5.981,7.129,3.77,2.924,1.106,0.158,1.716,0.008,3.925,0.0,0.232,0.0,17.521,0.012,22.032,4.349,7.069,3.332,8.345,6.749,5.252,4.262,6.196,5.305,5.896,4.189,3.518,1.345,2.265,1.175,3.929,5.035,1.772,2.122,0.503,0.147,1.409,0.004,3.925,0.0,0.232,0.0,21.011,0.011,28.539,6.035,7.838,4.786,9.866,7.934,6.995,4.708,7.918,6.519,7.559,5.487,4.786,1.412,3.367,1.561,5.595,7.072,2.222,2.913,0.488,0.158,1.714,0.008,3.925,0.0,0.232,0.0,16.477,0.016,20.053,3.8,7.243,3.066,8.204,6.289,4.525,4.113,5.617,4.907,5.369,3.919,3.197,1.32,1.966,1.184,3.344,4.414,2.062,1.834,0.67,0.143,1.28,0.003,3.925,0.0,0.232,0.0,21.148,0.009,28.994,5.962,7.884,4.88,9.902,7.903,6.735,4.808,8.087,6.615,7.286,5.258,4.677,1.402,3.389,1.505,5.382,6.675,2.068,3.031,0.422,0.162,1.663,0.008,3.925,0.0,0.232,0.0,72.919,0.009,208.625,52.878,41.356,38.268,40.722,28.559,22.842,14.726,35.629,25.404,80.239,39.747,22.001,6.235,17.959,8.948,20.409,38.806,8.832,10.477,0.68,0.266,4.688,0.044,5.082,0.0,0.232
0.009,8.85,0.005,13.55,2.003,1.963,2.149,4.766,4.7,3.073,1.94,7.246,2.984,0.075,1.294,3.204,1.86,1.9,1.743,2.213,1.402,0.355,1.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,9.231,0.008,14.609,2.212,2.325,4.799,6.725,6.76,5.137,1.94,8.234,4.008,0.079,2.018,3.664,2.723,3.377,2.617,2.611,2.053,0.941,2.567,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.007,8.456,0.002,12.666,1.77,1.485,2.191,4.546,4.078,2.997,1.94,6.116,2.285,0.072,1.375,2.655,1.208,1.746,1.841,1.772,0.857,0.419,0.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,9.134,0.008,14.256,2.185,2.313,2.459,5.073,5.481,3.347,1.94,8.208,3.716,0.078,1.327,3.651,2.573,2.277,1.784,2.601,2.038,0.384,1.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,8.25,0.001,12.163,1.628,1.198,2.75,4.588,3.849,3.355,1.94,5.335,1.956,0.071,1.575,2.291,0.871,1.804,2.081,1.457,0.495,0.579,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,9.319,0.007,14.576,2.259,2.506,2.367,5.089,5.352,3.326,1.94,8.399,3.858,0.079,1.259,3.784,2.664,2.052,1.702,2.649,1.989,0.329,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,45.231,0.031,92.456,20.287,22.554,21.586,32.53,30.14,26.917,6.556,61.682,18.863,0.509,11.765,33.161,12.425,38.658,5.554,16.052,9.351,2.224,2.69,0.006,0.0,0.0,0.0,0.0,0.0,0.0
0.013,4.492,0.461,6.549,4.813,5.05,1.814,6.262,3.197,2.326,3.412,2.729,2.69,1.329,3.171,1.872,1.649,1.299,0.759,0.016,0.027,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,4.853,1.75,10.092,15.876,15.724,12.081,14.975,6.219,5.373,4.826,9.339,4.616,2.16,5.751,8.144,3.661,3.107,1.994,0.02,0.035,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,4.108,0.465,5.772,4.39,4.65,1.654,4.677,2.411,1.908,2.808,2.45,2.317,1.108,2.679,1.45,1.647,0.981,0.77,0.012,0.019,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,4.762,0.545,7.401,6.156,6.105,2.51,8.322,4.228,3.018,4.083,3.717,3.007,1.608,3.646,2.773,2.014,1.794,0.971,0.019,0.035,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,3.915,0.53,5.756,4.391,4.852,1.749,3.76,1.939,1.978,2.445,2.543,2.168,0.997,2.427,1.141,1.736,0.841,0.82,0.01,0.012,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,4.973,0.54,7.646,5.59,6.157,2.505,8.354,4.347,2.952,4.149,3.349,3.202,1.653,3.841,2.571,1.903,1.896,0.884,0.021,0.032,0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,16.801,3.578,30.105,45.683,37.966,27.78,85.394,39.411,22.951,26.754,54.874,11.08,6.953,19.363,30.361,11.553,21.931,4.344,0.076,0.185,3.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,10.305,0.013,20.064,2.515,2.329,2.987,2.558,10.574,0.802,4.733,7.333,3.747,3.664,3.31,5.678,4.139,1.369,3.294,4.33,3.504,2.791,1.144,2.436,1.09,0.644,0.337,0.0,0.0,0.0,0.006,14.67,0.034,22.214,3.233,2.525,5.722,3.753,12.262,1.028,7.508,8.727,4.277,4.254,5.125,6.825,4.983,1.37,4.619,7.683,4.612,3.387,1.236,4.332,1.421,0.857,0.449,0.0,0.0,0.0,0.003,9.63,0.015,18.183,1.871,2.138,3.187,2.312,8.981,0.605,4.017,5.808,3.244,3.181,2.854,4.746,3.913,1.368,3.3,3.874,2.786,2.281,1.087,2.403,0.809,0.46,0.241,0.0,0.0,0.0,0.006,11.321,0.014,22.162,3.215,2.521,3.213,2.978,12.226,1.024,5.631,8.682,4.263,4.231,3.906,6.803,4.488,1.37,3.492,5.23,4.556,3.377,1.213,2.759,1.414,0.854,0.448,0.0,0.0,0.0,0.002,9.237,0.021,16.899,1.315,1.984,3.829,2.229,7.796,0.429,3.628,4.899,2.845,2.891,2.514,4.099,3.796,1.367,3.511,3.723,2.296,1.816,1.04,2.659,0.552,0.293,0.153,0.0,0.0,0.0,0.006,11.051,0.012,21.899,3.026,2.494,2.934,2.77,12.104,0.95,5.427,9.094,4.194,4.225,3.714,6.559,4.323,1.369,3.33,4.714,4.146,3.165,1.186,2.516,1.297,0.778,0.408,0.0,0.0,0.0,0.054,85.549,0.02,221.41,55.103,19.743,20.625,39.329,130.314,6.095,47.349,122.215,31.262,60.352,26.015,96.939,52.621,14.419,46.47,28.022,35.129,60.037,9.52,27.55,28.069,18.021,9.444,0.0,0.0,0.0
0.02,11.095,0.023,18.516,1.898,3.85,3.367,3.798,8.426,2.393,7.949,5.341,4.864,3.18,1.648,4.924,3.62,5.334,3.019,2.887,2.414,2.998,2.726,4.554,3.164,0.774,0.225,0.586,0.267,0.0,0.028,11.68,0.042,19.99,4.341,5.26,7.653,5.811,10.719,2.87,9.214,7.666,6.381,5.59,1.832,6.776,6.078,5.878,3.431,4.127,4.691,3.071,4.091,5.609,3.72,0.971,0.289,0.781,0.356,0.0,0.013,10.297,0.012,16.68,1.58,2.761,3.147,3.646,6.787,1.905,6.606,4.325,3.469,2.671,1.386,3.433,2.815,4.709,2.517,2.907,2.302,2.903,2.344,3.785,2.604,0.569,0.164,0.419,0.191,0.0,0.028,11.649,0.041,19.889,2.496,5.235,4.344,4.212,10.09,2.857,9.182,6.531,6.351,3.945,1.825,6.738,4.931,5.863,3.414,3.092,2.871,3.067,3.329,5.403,3.676,0.967,0.288,0.778,0.354,0.0,0.008,9.878,0.006,15.591,1.408,1.958,3.176,3.65,5.571,1.532,5.61,3.73,2.378,2.326,1.24,2.433,2.223,4.279,2.292,2.977,2.345,2.847,2.024,3.147,2.197,0.414,0.114,0.267,0.121,0.0,0.026,12.113,0.034,20.623,2.494,4.832,4.101,4.222,10.05,2.846,9.232,6.677,6.134,3.893,1.96,6.428,4.43,5.972,3.775,3.024,2.83,3.105,3.104,5.215,3.711,0.966,0.278,0.709,0.323,0.0,0.246,73.758,1.108,153.489,27.869,88.578,52.236,29.387,104.854,36.331,105.001,81.467,78.468,53.566,24.492,102.548,72.888,56.766,25.849,26.52,26.866,22.439,24.926,71.637,30.749,14.406,2.335,16.422,7.475,0.0
0.006,10.842,0.181,16.887,3.004,5.659,2.215,7.574,6.222,3.899,4.299,6.877,2.52,1.808,1.912,6.312,4.737,2.737,3.883,5.846,2.486,0.781,1.558,0.634,0.029,0.657,0.621,0.654,0.0,0.0,0.007,11.845,0.19,17.989,3.784,6.65,2.381,8.529,7.407,4.27,4.584,8.282,3.161,1.812,2.106,6.782,4.94,3.131,4.011,6.751,3.154,1.028,1.9,0.843,0.039,0.657,0.621,0.654,0.0,0.0,0.004,9.832,0.168,15.521,2.338,4.674,1.976,6.525,5.026,3.452,3.925,5.367,1.914,1.805,1.633,5.798,4.6,2.4,3.728,4.981,1.914,0.569,1.259,0.455,0.021,0.657,0.621,0.654,0.0,0.0,0.007,11.824,0.19,17.955,3.77,6.626,2.374,8.505,7.382,4.259,4.575,8.249,3.146,1.812,2.098,6.771,4.936,3.125,4.007,6.734,3.144,1.025,1.894,0.839,0.039,0.657,0.621,0.654,0.0,0.0,0.003,9.043,0.161,14.68,1.78,4.012,1.844,5.771,4.092,3.158,3.698,4.258,1.504,1.803,1.48,5.427,4.507,2.092,3.643,4.269,1.404,0.376,0.991,0.292,0.014,0.656,0.621,0.654,0.0,0.0,0.007,11.754,0.198,18.403,3.563,6.704,2.5,8.608,7.304,4.373,4.72,8.331,3.158,1.812,2.247,6.815,4.862,2.985,4.069,6.581,2.924,0.937,1.784,0.766,0.035,0.657,0.621,0.654,0.0,0.0,0.065,73.019,0.823,144.977,38.144,64.389,15.704,80.771,59.904,37.604,39.948,90.092,25.85,18.084,23.796,45.746,56.859,30.392,29.303,45.948,31.108,4.477,18.099,8.791,0.404,2.639,2.483,2.616,0.0,0.0
