mol.smiles,energy,full_id,mol_id,act_mol,act_conf,AM1_dipole,AM1_E,AM1_Eele,AM1_HF,AM1_HOMO,AM1_IP,AM1_LUMO,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,dipoleX,dipoleY,dipoleZ,E,E_ang,E_ele,E_nb,E_oop,E_rele,E_rnb,E_rsol,E_rvdw,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,MNDO_dipole,MNDO_E,MNDO_Eele,MNDO_HF,MNDO_HOMO,MNDO_IP,MNDO_LUMO,npr1,npr2,PM3_dipole,PM3_E,PM3_Eele,PM3_HF,PM3_HOMO,PM3_IP,PM3_LUMO,PM6_dipole,PM6_E,PM6_Eele,PM6_HF,PM6_HOMO,PM6_IP,PM6_LUMO,PM7_dipole,PM7_E,PM7_Eele,PM7_HF,PM7_HOMO,PM7_IP,PM7_LUMO,pmi,pmi1,pmi2,pmi3,pmiX,pmiY,pmiZ,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
O=C(Nc1ncccn1)C1=C(C)n2ncnc2N=C1,-56.049999,MOL00011167-000651-02_1,MOL00011167-000651-02,0,0,,,,,,,,434.72855,0,0,434.72855,0,0,0,0,0,1.1577613,0,0,0,0,8.4590158,29.776279,-50.564762,-38.108749,0.2019539,0,0,0,0,-26.512947,0,10.924724,13.433328,5.6648083,12.456013,0,0,1,0,0,0,0.028272096,,,,,,,,0.1266516,0.92607105,,,,,,,,,,,,,,,,,,,,,,3023.6006,373.10825,2728.1514,2945.9417,2550.3186,113.83375,359.44824,3.5046573,3.3021636,1.080158,0.55523592,212.625,240.20354,2.5393662,0.057391901,2.9873381,2.3642743,1.7783306,1.015847,0.60789365,0.35753655,0.16882811,0.076607592,569.75,321.5,234.5,192.375,159.875,130.25,70.125,48.125,5.8523498,0.5,6.041523,0.5,0.5,0.70710677,-2.5572698,-2.5190315,-2.5028639,-8.5846844,-8.5733614,-8.1899681,1.2507752,385.875,466,406.5,195.375,95.125,48.375,20.375,8.5,0.40565032,0.25146198,1.0432237,0.76440763,1.0387839,1.329331,1.5939538,1.5831424,0.21624801,0.51691175,0.68431985,1.4904711,1.5575539,1.5990008,1.537439,1.4830116,1.2060044,0.99600655,1.3283811,390.51297,518.75,1170.5,735.25,445.375,195.375,95.125,48.375,20.375,8.5,784.625,269.25,38.875,0,0,0,0,0
Oc1c(NC(=O)c2n(C)cc(C(=O)Nc3n(C)cc(NC(=O)COC(=O)C)n3)n2)nccc1,-39.150002,MOL00010829-000077-02_1,MOL00010829-000077-02,0,0,,,,,,,,715.69617,0,0,715.69617,0,0,0,0,0,1.1806738,0,0,0,0,109.31281,82.708786,-6.4647861,9.2450895,0.064577594,0,0,0,0,-22.70158,0,10.260283,23.722998,7.0340824,15.709875,0,0,1,0,0,0,0.014360332,,,,,,,,0.22360352,0.79998618,,,,,,,,,,,,,,,,,,,,,,12589.98,2782.3464,9954.3994,12443.214,9790.5322,220.73459,2578.7131,5.3720536,4.7310624,2.4864485,0.56694496,369.5,420.0773,1.0431501,0.065897405,2.6171968,2.1242931,1.5932248,0.78742743,0.41919035,0.21674901,0.11889765,0.066693425,926.375,549.75,410.375,333.875,266.125,189.125,123.25,89.375,0.70710677,0.5,0.5,1,1.5,0.5,-2.490525,-2.4901388,-2.4728334,-8.6203718,-8.3645592,-8.1891861,1.4585079,443.5,630.625,513.875,236.125,108.625,50.125,25,11.25,0.26469693,0.15013103,0.91048986,0.62979913,0.57961559,0.7939105,1.136658,2.1401517,1.4534698,1.6707536,0.26734269,0.55501652,0.52528089,0.75410652,1.1544399,1.7055602,2.0427151,2.2675014,1.3609422,649.91736,884.5,1601.25,1020.875,590.5,236.125,108.625,50.125,25,11.25,1157.75,390.25,76.625,0,0,0,0,0
S(=O)(=O)(Nc1c(C)c(C)[nH]n1)c1cc(C(OC)=O)ccc1,-60.43,MOL00011219-000747-04_1,MOL00011219-000747-04,0,0,,,,,,,,478.53143,0,0,478.53143,0,0,0,0,0,1.1757282,0,0,0,0,20.02833,42.949459,-44.936935,-40.757267,0.10241734,0,0,0,0,-13.734053,0,7.0737286,16.018763,10.659995,4.1796684,0,0,1,0,0,0,0.27628601,,,,,,,,0.53893006,0.81236887,,,,,,,,,,,,,,,,,,,,,,2860.1201,1311.1091,1976.3312,2432.8,1303.7554,1055.4709,500.89386,3.1178243,2.3081481,1.7298446,1.2132299,250.25,284.25085,3.9130743,0.085165396,2.7198825,2.1024878,1.5557355,0.84624618,0.42975253,0.16616608,0.051632524,0.0011503638,534.625,309.625,234.375,192.25,158.375,94.625,51.5,31.125,1.5,1.2247449,0.5,0.70710677,0.70710677,0.70710677,-2.7689168,-2.7290411,-2.7053461,-6.296967,-6.1744184,-5.9829707,1.2595543,344.625,455,373.125,165.375,66.5,21.625,5.5,0.25,0.28373334,0.11248375,0.75374341,1.0262237,1.2724894,1.4471878,1.6295544,0.79728746,0.77922249,1.1151477,0.61765498,1.0447819,1.3217214,1.9195019,2.7949646,4.1460981,5.0558925,5.1969576,1.3958403,440.32617,614.625,1084.375,705.875,406.375,165.375,66.5,21.625,5.5,0.25,739.75,250.875,33.25,0,0,0,0,0
O=C(N)CCc1ccc(CNc2ccc([C@H]3O[C@H]4CN[C@@H]3C4)cc2)cc1,84.059998,MOL00010855-000277-03_1,MOL00010855-000277-03,0,0,,,,,,,,609.33179,0,0,609.33179,0,0,0,0,0,1.0219264,0,0,0,0,91.854439,39.889011,17.858358,27.309628,0.35495758,0,0,0,0,-9.296648,0,8.7368202,10.142635,15.564023,9.4512711,0,0,1,0,0,0,0.017954009,,,,,,,,0.053288408,0.97956371,,,,,,,,,,,,,,,,,,,,,,10384.596,544.43567,10007.981,10216.774,9720.2588,389.80997,274.52747,5.6418242,5.4046593,1.0665714,0.72418422,319.25,348.21811,4.607502,0.068322539,2.8561342,2.3648019,1.3732723,0.75624245,0.36928785,0.1477709,0.040432043,0.016958393,745,421.625,307.5,260.75,223.5,178.25,104.25,43.375,0.70710677,6.5764732,6.5383482,0.5,0.70710677,0.5,-2.0572455,-2.0410554,-2.0391467,-7.2653475,-7.2299337,-7.2105441,1.3681487,496.375,661,441.375,178.125,68.625,24.125,7.125,2.625,0.22317073,0.092521571,0.66800153,0.69044775,0.55551898,0.58032966,0.6765728,1.1107472,1.8734334,2.2673934,1.3580469,1.9676954,2.5306656,3.1008711,4.3338361,6.6536245,10.154237,11.768008,1.3728265,545.86285,749.375,1462.875,901.5,446.875,178.125,68.625,24.125,7.125,2.625,966.5,240.5,5.5,0,0,0,0,0
O[C@H](C)[C@H](NC(=O)c1nc(NC2CCCCC2)sc1)C(=O)N/C(=C/C)/c1scc(CN)n1,23.129999,MOL00010806-000261-03_1,MOL00010806-000261-03,0,0,,,,,,,,738.61938,0,0,738.61938,0,0,0,0,0,1.1182095,0,0,0,0,96.743828,35.606716,15.768496,25.500719,0.097266674,0,0,0,0,-14.149693,0,9.8866282,28.715349,25.652498,9.7322235,0,0,1,0,0,0,0.029445732,,,,,,,,0.14166524,0.91366327,,,,,,,,,,,,,,,,,,,,,,13550.58,1867.9701,12047.385,13185.805,11266.726,818.92371,1464.931,5.4972458,5.1343131,1.8650674,0.88103575,401,448.71091,4.3296385,0.056051608,2.6353409,1.9535505,1.4276942,0.79228175,0.43893021,0.23721272,0.12034507,0.066945352,907,525.25,397,336.125,278,177.625,100,57.375,6.6895442,6.5954528,0.5,9.3541431,9.6566038,0.86602539,-2.605382,-2.5826588,-2.5273962,-9.1597633,-9.0694637,-8.8072567,1.4483874,503.625,658.75,539.875,262.125,119.625,57.625,26.25,12.875,0.30132243,0.1714392,1.3364474,1.3257631,1.6767613,1.8814572,2.0245442,1.1466919,0.5455634,0.87794399,1.0281785,2.0096235,2.3807487,3.0342882,2.710804,2.1624773,2.1082082,1.9745978,1.4033551,676.771,949.75,1656.125,1015.125,597.125,262.125,119.625,57.625,26.25,12.875,1152.5,356.375,57.25,0,0,0,0,0
OCCNC(=O)Oc1ccc2C(Nc3c(C)cc(C)cc3)=NN(C(C)C)C(=O)c2c1,46.290001,MOL00011044-000971-03_1,MOL00011044-000971-03,0,0,,,,,,,,670.72382,0,0,670.72382,0,0,0,0,0,1.052063,0,0,0,0,48.001766,17.225452,-9.6756115,6.4379401,0.29331365,0,0,0,0,-17.485933,0,10.062108,21.042629,13.982954,16.113552,0,0,1,0,0,0,0.037792053,,,,,,,,0.20474769,0.86102921,,,,,,,,,,,,,,,,,,,,,,8515.4385,1688.0006,7098.5796,8244.2959,6559.564,1154.5344,801.33978,4.7074695,4.2115207,1.9266896,0.81872708,365.25,401.45203,5.8830647,0.087759852,2.6148276,1.8429981,1.2324715,0.66151696,0.32039651,0.10990001,0.024698768,2.4813373e-005,836.375,497.125,388.625,337.5,280.625,173.375,99.375,59.25,0.5,0.70710677,0.5,0.70710677,0.5,0.5,-2.8620429,-2.8055165,-2.7918172,-6.0515203,-5.9368329,-5.8317761,1.4051856,412.5,512.125,395.25,175.875,65.75,20.625,4.625,0.125,0.16918623,0.061111111,1.5709581,1.6657875,1.7937973,2.0751076,2.3209746,1.9259683,1.824469,1.3316067,1.0537432,2.3308036,3.0692098,3.8811638,4.1227293,4.7306828,6.0710769,7.1218953,1.3921281,608.15167,846.625,1370.125,795.375,438.625,175.875,65.75,20.625,4.625,0.125,957.625,283.25,43.375,0,0,0,0,0
S(=O)(=O)(NC1=NC=Nn2c([C@@]3(C#N)[C@H](O)[C@H](O)[C@@H](CO)O3)ccc12)c1c(C)cccc1,-58.509998,MOL00011276-000231-02_1,MOL00011276-000231-02,0,0,,,,,,,,563.44812,0,0,563.44812,0,0,0,0,0,1.2276573,0,0,0,0,4.7941065,54.888145,-107.67318,-97.717705,0.08706364,0,0,0,0,-4.3933945,0,11.51514,15.758944,36.021465,9.9554691,0,0,1,0,0,0,0.13854207,,,,,,,,0.2739301,0.94065905,,,,,,,,,,,,,,,,,,,,,,6332.2261,1566.5095,5379.2964,5718.6465,4178.9204,1206.1897,947.11615,3.8540604,3.2738252,1.4906695,1.2185583,347.25,379.26102,3.8096139,0.03169867,2.7949555,2.3971968,1.9520375,1.2873255,0.72629696,0.30685923,0.11508862,0.020105235,557.5,302.625,215,173.125,135.125,98.375,47.5,23.25,0.5,6.6895442,6.745369,0.5,0.86602539,0.70710677,-2.7576444,-2.7551365,-2.7158406,-7.0757656,-6.9725585,-6.7776761,1.2646575,472.875,686,617.5,314.375,134.75,48.375,15.25,2.75,0.62674421,0.27942237,2.0003386,1.8410348,1.8271327,2.045109,2.3083513,2.7777224,2.5658789,1.7051172,0.50317395,0.96472704,1.2409734,1.7694755,2.0867214,2.7060928,3.0439115,3.8738184,1.508901,520.82605,785.875,1464.375,1043.875,669.75,314.375,134.75,48.375,15.25,2.75,991.5,357.875,52.25,0,0,0,0,0
Brc1c(C(=O)N)ccc(/N=C(\N)/c2c(NCCN3CCOCC3)non2)c1,61.900002,MOL00011311-001513-02_1,MOL00011311-001513-02,0,0,,,,,,,,579.30481,0,0,579.30481,0,0,0,0,0,1.2747743,0,0,0,0,117.8472,27.906937,46.071121,56.724564,0.22585547,0,0,0,0,-14.906465,0,19.932343,22.161676,13.057497,10.653446,0,0,1,0,0,0,0.07822302,,,,,,,,0.32616106,0.80341262,,,,,,,,,,,,,,,,,,,,,,7368.2778,2257.02,5559.5801,6919.9561,5002.6162,571.79376,1793.8679,4.1978741,3.2424479,2.1321976,0.90686011,328,363.55887,2.169934,0.057269603,2.7855732,2.3801517,1.795563,1.0408913,0.53777707,0.26074979,0.11255636,0.055770285,647.25,375.25,274.125,220.625,176.75,139.125,75.75,42,8.7321243,9.643651,1.118034,0.70710677,1.118034,0.5,-2.557914,-2.4219275,-2.3576384,-8.5380745,-8.4737921,-8.4113274,1.3268355,499.625,689.875,552.875,259.125,112.375,47.75,19.375,8.5,0.40994072,0.21643059,0.65386188,0.52650601,0.64192176,0.70242769,0.69630569,0.86494315,0.62119508,1.0655934,0.39808026,0.74389058,0.99447,1.2686495,1.5437796,2.2276511,2.5344601,2.7215157,1.4224644,534.54767,760.375,1475,995.875,598.125,259.125,112.375,47.75,19.375,8.5,975.375,306,45.25,0,0,0,0,0
Cl[C@@H]1N[C@@H](Nc2ccc([C@@H](O)CCC)cc2)N[C@@H](Nc2ccc(C(=O)CCCN(C)C)cc2)N1,-399.39001,MOL00010803-001018-02_1,MOL00010803-001018-02,0,0,,,,,,,,800.89783,0,0,800.89783,0,0,0,0,0,1.0361651,0,0,0,0,-79.205147,29.088669,-146.68114,-129.22678,0.76931214,0,0,0,0,-11.947953,0,7.5610976,30.909279,12.602551,17.454363,0,0,1,0,0,0,0.053410094,,,,,,,,0.21019071,0.9024139,,,,,,,,,,,,,,,,,,,,,,15338.218,3052.1099,13103.654,14520.67,12215.305,1482.1029,1640.8097,5.8267946,5.3773241,2.0819662,1.2427331,436,482.41516,3.1795306,0.047722582,2.5196033,1.8260378,1.2568272,0.77657264,0.43723798,0.19661844,0.094858006,0.046992444,881.125,512,397.375,340.25,278.5,156.75,75.875,36.375,0.5,0.70710677,0.5,1,0.5,0.5,-2.4070692,-2.2688985,-2.190093,-9.4732552,-9.043355,-9.0129642,1.5066463,487.625,668.75,552.875,267.125,120.25,49.875,23.625,10.25,0.30261087,0.14658339,0.70710707,0.84477311,1.084746,1.1855576,1.1980104,0.70568705,1.8299109,2.0446739,0.27932376,0.80579954,1.0276821,1.5010747,2.103229,2.8632581,4.1190405,4.9309602,1.3763531,732.73346,1008.5,1627.375,999.25,580.25,267.125,120.25,49.875,23.625,10.25,1139.75,330.5,27.375,0,0,0,0,0
O=C(N(CCC#N)c1ccc2[C@H]3N(CCNC3)CCc2c1)c1c(C)c(C)[nH]n1,167.08,MOL00011273-001089-03_1,MOL00011273-001089-03,0,0,,,,,,,,609.9577,0,0,609.9577,0,0,0,0,0,1.0281562,0,0,0,0,127.81868,39.192417,52.654507,65.165245,0.3544699,0,0,0,0,-10.305723,0,11.794235,9.4716024,11.312318,12.510736,0,0,1,0,0,0,0.013342204,,,,,,,,0.16335186,0.85947049,,,,,,,,,,,,,,,,,,,,,,7279.7964,1175.7516,6186.1787,7197.6626,6055.7114,149.93272,1074.1522,4.545907,4.1660352,1.7447466,0.48121229,342.625,368.54929,1.6544112,0.085130051,2.7759893,2.1460493,1.5140202,0.71895677,0.35696837,0.13203999,0.014898789,5.2578351e-005,790.625,478.75,363.75,301,248.375,177.25,108.625,75.875,0.86602539,0.5,0.70710677,0.70710677,0.5,0.5,-2.8804927,-2.8349771,-2.7757299,-6.0828876,-5.9468646,-5.7249074,1.3477486,465.75,583.875,429.125,171.25,66.375,19,2.25,0.125,0.18247423,0.063122921,0.9226594,1.0995841,1.1154704,1.0734477,1.0582049,1.1903483,1.7546475,2.1840961,0.40278646,0.35463572,0.34661794,0.69553745,0.73673397,1.3416884,4.8819604,5.2320037,1.4130915,552.86578,781.25,1444.25,903.25,473,171.25,66.375,19,2.25,0.125,978.5,319.375,43.875,0,0,0,0,0
Clc1nc(Cl)nc(NC2CCC(Nc3nc(Cl)nc(NC(=O)CNC)n3)(C#N)CC2)n1,-381.95001,MOL00011346-000123-04_1,MOL00011346-000123-04,0,0,,,,,,,,719.3905,0,0,719.3905,0,0,0,0,0,1.26823,0,0,0,0,-199.92851,6.9822459,-256.88086,-233.3842,0.0659208,0,0,0,0,-12.326282,0,4.5056968,14.020206,21.901821,23.496674,0,0,1,0,0,0,0.028394295,,,,,,,,0.12335533,0.9391259,,,,,,,,,,,,,,,,,,,,,,15384.796,1840.3043,14010.562,14918.726,12489.171,1269.1249,1626.5007,5.7298021,5.1323767,1.4791847,0.86483663,369.5,415.96097,1.6053126,0.040302057,2.7040174,2.178385,1.6864442,0.98306817,0.57911414,0.31708017,0.13953377,0.069051415,906.125,526.875,396.5,327.625,263,187.25,104.75,68,0.5,0.5,1,1.118034,0.86602539,1.8708287,-3.3471451,-3.298152,-3.2720013,-8.6764574,-8.234108,-8.1596746,1.4700278,503.25,714.5,637.375,323.375,155.375,71.375,29.625,13.625,0.39186633,0.21785578,0.58393145,0.41770929,0.32334021,0.24914606,0.24891195,1.2502162,0.57709777,0.67075223,0.39134872,0.63701677,0.85356802,1.3070934,1.3007967,1.4857372,2.1300929,3.4215147,1.3565453,661.14636,896.875,1796.125,1197.75,733.375,323.75,155.375,71.375,29.625,13.625,1292.875,483.25,96,0.375,0,0,0,0
S(=O)(=O)(NCc1ccc([C@](N)(CC(C)(C)C)C(OC(C)C)=O)cc1)N(C)C,-97.989998,MOL00011187-002943-04_1,MOL00011187-002943-04,0,0,,,,,,,,644.03235,0,0,644.03235,0,0,0,0,0,1.026747,0,0,0,0,-44.310371,12.221272,-81.745071,-74.063141,0.1568464,0,0,0,0,-15.120358,0,8.4437208,11.96032,8.9309311,7.6819334,0,0,1,0,0,0,0.071326777,,,,,,,,0.17147146,0.9422133,,,,,,,,,,,,,,,,,,,,,,7878.7822,1278.3232,7024.2202,7455.021,6537.8037,642.12854,698.84985,4.6378407,4.1034913,1.5941863,1.0959225,356.75,399.49445,4.8836236,0.086075164,2.5355701,1.6740468,1.1873087,0.63535321,0.32436845,0.15201575,0.059062555,0.012288236,708.875,407.625,329.375,282.75,228,111.25,44.125,18.5,0.5,0.70710677,0.86602539,0.5,0.5,1,-2.4159749,-2.3346071,-2.2545671,-7.9050303,-7.8313684,-7.1672602,1.3791956,331,468.125,395.125,170.125,71.375,26.25,9.875,1.875,0.21669829,0.092838198,1.4715362,1.5449494,1.7327988,2.0799837,2.3806357,2.1212103,2.2423215,2.8726308,0.86447579,2.069715,2.4955068,2.8862123,3.1763113,3.3474097,3.8498766,5.3797932,1.4110647,590.77728,833.625,1216.25,721.625,418.125,170.125,71.375,26.25,9.875,1.875,885.25,253.5,23,0,0,0,0,0
N[C@H](CC)c1ccc(Nc2nc(NC[C@@H]3N(CC)CCC3)nc(Nc3cnccc3)n2)cc1,-184.67,MOL00011138-000673-02_1,MOL00011138-000673-02,0,0,,,,,,,,730.44952,0,0,730.44952,0,0,0,0,0,1.0124056,0,0,0,0,-45.019939,25.155052,-112.46307,-95.905014,0.095963873,0,0,0,0,-11.418056,0,6.639442,11.85283,18.994616,16.558054,0,0,1,0,0,0,0.037870478,,,,,,,,0.28330034,0.77584594,,,,,,,,,,,,,,,,,,,,,,10658.306,2932.7705,8031.6807,10352.159,7703.9751,2644.7246,309.60559,5.0719209,4.3513575,2.5419128,0.84678888,409.25,450.16006,1.1523775,0.064318493,2.5947149,1.8378091,1.2659079,0.71554333,0.42838988,0.23874053,0.12871173,0.07596647,885.75,524.625,413,353.625,298.25,198,105.5,66.625,0.5,0.70710677,1.118034,7.7136245,0.5,7.7942286,-3.2024658,-2.9862323,-2.971339,-8.7826366,-8.6472979,-8.6057463,1.4229736,480.75,595.25,475.875,240.375,118.5,57.375,28.875,14.125,0.28692493,0.16224815,0.51700592,0.44973499,0.31894827,0.29964718,0.4335734,1.1251336,0.97045273,1.1312931,0.48004892,0.79910147,0.65710938,0.46215472,0.92406887,1.9209222,2.147105,1.8701669,1.4255929,662.26831,944.125,1575.875,936.5,537.375,240.5,118.5,57.375,28.875,14.125,1095.125,341.25,61.5,0.125,0,0,0,0
